publication_id,date,analyst,analyst_seniority,sector,report_type,channel,region,client_tier,word_count,has_chart,num_charts,has_video,report_page_count,has_price_target,topic_sensitivity,subject_line_length,send_hour,is_monday,is_friday,is_market_open,is_quarter_end,days_to_earnings,subscriber_count,num_explicit_recipients,prev_avg_reads,prev_report_reads,analyst_30d_avg_reads,analyst_publish_frequency,days_since_last_pub,reads
PUB_0546,2024-07-21,Analyst_20,Mid,Macro,Weekly Outlook,Portal,EMEA,Tier 2,1213,1,2,0,28,0,1,85,11,0,0,1,0,51,182,0,319,199,320,Weekly,16,259
PUB_0547,2023-05-11,Analyst_14,Junior,Commodities,Flash Note,Email,EMEA,Tier 3,2311,1,9,0,10,0,0,27,19,0,0,0,0,69,3868,1627,467,634,446,Weekly,22,823
PUB_0548,2023-07-16,Analyst_9,Senior,Equity,Flash Note,Email,Americas,Tier 3,1742,0,1,0,9,1,0,48,9,0,0,1,0,58,1050,1507,359,630,363,Bi-weekly,3,1021
PUB_0549,2024-03-06,Analyst_2,Senior,Equity,Morning Brief,Web,APAC,Tier 1,1750,1,1,0,13,1,0,30,11,0,0,1,0,12,710,0,80,226,43,Bi-weekly,24,280
PUB_0550,2024-11-11,Analyst_23,Senior,Credit,Weekly Outlook,Portal,Americas,Tier 3,1802,0,8,0,35,0,1,37,17,1,0,0,0,40,4769,0,153,403,115,Daily,12,699
PUB_0551,2024-01-24,Analyst_12,Senior,Fixed Income,Morning Brief,Web,Americas,Tier 3,425,1,3,0,23,0,0,74,14,0,0,1,0,11,3705,0,731,563,764,Monthly,25,1310
PUB_0552,2024-11-24,Analyst_7,Managing Director,Macro,Deep Dive,Portal,APAC,Tier 3,2742,0,3,0,17,0,0,69,18,0,0,0,0,49,4654,0,235,358,274,Daily,8,1041
PUB_0553,2023-06-28,Analyst_15,Senior,Macro,Deep Dive,Portal,Americas,Tier 3,1116,1,6,0,7,0,0,33,15,0,0,1,1,56,3383,0,177,168,153,Bi-weekly,13,718
PUB_0554,2024-09-22,Analyst_15,Senior,Credit,Earnings Preview,Portal,EMEA,Tier 3,2129,1,9,0,16,0,1,93,17,0,0,0,0,49,2273,0,259,568,297,Bi-weekly,4,786
PUB_0555,2024-08-05,Analyst_8,Managing Director,Macro,Flash Note,Web,APAC,Tier 2,875,1,9,0,36,0,0,28,15,1,0,1,0,56,3584,0,463,816,421,Bi-weekly,14,1409
PUB_0556,2023-11-05,Analyst_28,Mid,Equity,Earnings Preview,Web,APAC,Tier 2,2672,1,1,0,20,0,0,30,13,0,0,1,0,53,1622,0,330,527,320,Weekly,14,295
PUB_0557,2024-02-20,Analyst_12,Junior,Credit,Weekly Outlook,Web,EMEA,Tier 3,1715,1,2,0,24,0,0,82,6,0,0,0,0,65,2701,0,302,463,299,Weekly,13,169
PUB_0558,2024-07-15,Analyst_4,Junior,Equity,Deep Dive,Web,Americas,Tier 2,1229,0,2,0,5,1,1,95,18,1,0,0,0,7,2757,0,68,636,29,Weekly,27,340
PUB_0559,2023-01-01,Analyst_22,Senior,Commodities,Earnings Preview,Web,Americas,Tier 3,1763,1,5,0,6,0,1,86,13,0,0,1,0,62,2259,0,761,400,720,Daily,6,823
PUB_0560,2023-11-08,Analyst_12,Senior,Commodities,Deep Dive,Web,APAC,Tier 3,1132,1,2,0,28,0,1,72,14,0,0,1,0,8,2549,0,781,555,736,Daily,17,833
PUB_0561,2023-10-21,Analyst_18,Senior,Fixed Income,Deep Dive,Email,EMEA,Tier 2,1354,1,4,0,5,0,1,58,11,0,0,1,0,59,3930,1997,185,244,168,Weekly,4,1278
PUB_0562,2023-08-04,Analyst_29,Mid,Macro,Deep Dive,Web,APAC,Tier 2,1948,1,3,1,39,0,0,97,15,0,1,1,0,62,221,0,272,236,273,Weekly,8,218
PUB_0563,2024-03-16,Analyst_21,Junior,Commodities,Morning Brief,Web,Americas,Tier 3,2200,1,2,1,38,0,1,75,10,0,0,1,0,71,4468,0,52,499,42,Bi-weekly,17,321
PUB_0564,2024-08-16,Analyst_12,Junior,Macro,Earnings Preview,Portal,Americas,Tier 2,1757,1,7,0,2,0,0,47,11,0,1,1,0,2,1417,0,285,545,317,Daily,3,405
PUB_0565,2024-09-13,Analyst_2,Mid,Equity,Flash Note,Portal,EMEA,Tier 3,1699,1,9,0,39,1,0,94,18,0,1,0,0,72,4593,0,514,564,469,Bi-weekly,17,956
PUB_0566,2024-11-01,Analyst_13,Senior,Credit,Earnings Preview,Portal,APAC,Tier 2,742,0,2,0,21,1,0,58,11,0,1,1,0,12,2618,0,277,745,228,Daily,9,752
PUB_0567,2023-11-26,Analyst_9,Mid,Commodities,Flash Note,Web,APAC,Tier 3,2422,0,5,0,37,0,0,44,14,0,0,1,0,8,1330,0,703,896,667,Monthly,2,731
PUB_0568,2024-04-21,Analyst_7,Mid,Credit,Earnings Preview,Portal,Americas,Tier 1,856,0,6,0,18,0,1,40,9,0,0,1,0,88,1233,0,548,322,514,Weekly,25,768
PUB_0569,2024-03-28,Analyst_4,Managing Director,Commodities,Earnings Preview,Email,EMEA,Tier 3,1478,1,6,0,12,0,0,29,7,0,0,0,1,51,1401,1245,570,101,535,Weekly,13,1377
PUB_0570,2024-03-28,Analyst_28,Mid,Macro,Deep Dive,Email,Americas,Tier 2,2337,1,1,0,17,0,1,62,16,0,0,1,1,61,4134,662,751,312,728,Monthly,20,1512
PUB_0571,2024-11-22,Analyst_27,Senior,Commodities,Flash Note,Portal,EMEA,Tier 3,662,1,2,0,37,0,0,34,16,0,1,1,0,7,2010,0,726,417,760,Weekly,2,1043
PUB_0572,2023-08-07,Analyst_15,Senior,Commodities,Flash Note,Portal,Americas,Tier 1,2795,1,9,0,38,1,0,67,14,1,0,1,0,44,1605,0,188,182,209,Daily,20,497
PUB_0573,2024-06-07,Analyst_3,Mid,Equity,Flash Note,Web,Americas,Tier 3,1557,1,9,0,15,1,0,40,7,0,1,0,0,52,3285,0,325,274,284,Weekly,28,492
PUB_0574,2024-04-29,Analyst_22,Senior,Fixed Income,Earnings Preview,Portal,EMEA,Tier 3,2141,1,3,0,7,0,1,79,15,1,0,1,0,62,2016,0,340,359,299,Weekly,11,771
PUB_0575,2023-06-23,Analyst_7,Managing Director,Equity,Flash Note,Portal,Americas,Tier 2,2609,1,6,0,14,1,1,69,14,0,1,1,0,80,3648,0,102,622,61,Weekly,27,1001
PUB_0576,2024-11-05,Analyst_21,Managing Director,Credit,Earnings Preview,Portal,EMEA,Tier 1,2150,0,1,0,1,0,0,42,7,0,0,0,0,56,2857,0,736,65,758,Weekly,26,1577
PUB_0577,2023-03-28,Analyst_21,Junior,Macro,Morning Brief,Portal,APAC,Tier 1,2472,0,2,0,38,0,0,32,17,0,0,0,1,53,2056,0,159,790,136,Monthly,22,333
PUB_0578,2023-10-18,Analyst_20,Managing Director,Macro,Deep Dive,Web,EMEA,Tier 3,1210,1,6,0,3,0,0,88,13,0,0,1,0,18,278,0,764,244,737,Bi-weekly,15,1246
PUB_0579,2024-06-11,Analyst_1,Mid,Commodities,Weekly Outlook,Web,EMEA,Tier 3,544,1,6,0,37,0,1,23,14,0,0,1,0,66,996,0,697,812,665,Daily,11,483
PUB_0580,2024-11-10,Analyst_2,Mid,Macro,Morning Brief,Portal,Americas,Tier 2,841,1,9,0,31,0,1,97,17,0,0,0,0,45,1651,0,53,492,99,Bi-weekly,23,304
PUB_0581,2024-10-10,Analyst_26,Mid,Fixed Income,Flash Note,Email,Americas,Tier 2,2832,1,2,0,13,0,0,91,15,0,0,1,0,9,591,954,716,352,733,Weekly,3,861
PUB_0582,2024-09-26,Analyst_11,Managing Director,Fixed Income,Deep Dive,Web,Americas,Tier 2,2469,1,0,1,18,1,1,28,14,0,0,1,1,17,160,0,733,97,738,Weekly,3,1092
PUB_0583,2023-12-10,Analyst_8,Mid,Commodities,Deep Dive,Email,EMEA,Tier 3,2472,0,2,1,17,0,0,54,15,0,0,1,0,11,1177,1595,96,796,112,Weekly,28,480
PUB_0584,2023-04-06,Analyst_5,Mid,Commodities,Deep Dive,Web,Americas,Tier 2,1872,0,4,0,17,0,0,40,14,0,0,1,0,48,2995,0,143,170,134,Bi-weekly,26,428
PUB_0585,2023-08-29,Analyst_26,Senior,Credit,Deep Dive,Web,Americas,Tier 3,2517,1,6,0,11,0,1,77,7,0,0,0,0,22,4260,0,609,548,570,Weekly,12,1169
PUB_0586,2024-11-19,Analyst_19,Mid,Commodities,Flash Note,Portal,APAC,Tier 1,423,1,3,0,20,0,0,37,9,0,0,1,0,61,3783,0,262,881,229,Bi-weekly,24,804
PUB_0587,2023-11-14,Analyst_7,Junior,Equity,Deep Dive,Web,APAC,Tier 3,2993,1,0,1,10,1,0,91,12,0,0,1,0,10,685,0,485,611,457,Daily,5,268
PUB_0588,2023-08-19,Analyst_3,Junior,Equity,Weekly Outlook,Web,EMEA,Tier 2,2031,1,5,0,29,1,0,62,17,0,0,0,0,72,4060,0,557,518,590,Monthly,20,637
PUB_0589,2023-07-23,Analyst_27,Junior,Equity,Weekly Outlook,Web,EMEA,Tier 2,1085,1,1,1,34,1,0,25,7,0,0,0,0,55,3870,0,700,90,655,Bi-weekly,7,410
PUB_0590,2023-05-31,Analyst_25,Junior,Fixed Income,Deep Dive,Portal,APAC,Tier 3,2343,1,2,0,17,0,1,97,6,0,0,0,0,87,634,0,254,505,256,Weekly,7,258
PUB_0591,2023-01-26,Analyst_18,Junior,Macro,Earnings Preview,Portal,EMEA,Tier 3,2548,1,3,0,13,0,1,86,8,0,0,0,0,88,3562,0,430,583,477,Bi-weekly,13,644
PUB_0592,2023-02-17,Analyst_7,Senior,Credit,Flash Note,Portal,EMEA,Tier 3,2716,1,5,1,39,0,1,31,17,0,1,0,0,54,4111,0,122,420,113,Weekly,9,702
PUB_0593,2023-09-08,Analyst_19,Junior,Commodities,Weekly Outlook,Web,APAC,Tier 1,1096,1,5,0,27,0,0,31,9,0,1,1,0,24,3498,0,565,231,580,Daily,25,499
PUB_0594,2024-05-01,Analyst_7,Mid,Credit,Weekly Outlook,Email,APAC,Tier 1,376,1,6,0,26,0,0,85,13,0,0,1,0,8,2255,963,125,566,104,Daily,21,529
PUB_0595,2024-09-17,Analyst_27,Managing Director,Fixed Income,Weekly Outlook,Email,EMEA,Tier 3,358,1,4,0,28,0,0,21,11,0,0,1,0,11,1104,782,126,706,84,Daily,13,667
PUB_0596,2023-03-16,Analyst_28,Mid,Commodities,Morning Brief,Portal,EMEA,Tier 3,2778,0,6,0,13,0,0,34,16,0,0,1,0,10,2599,0,459,639,499,Bi-weekly,12,812
PUB_0597,2024-04-11,Analyst_8,Senior,Commodities,Morning Brief,Email,Americas,Tier 2,2985,1,1,0,12,0,1,42,7,0,0,0,0,37,426,1638,663,280,654,Weekly,13,1346
PUB_0598,2024-02-29,Analyst_11,Junior,Fixed Income,Weekly Outlook,Email,EMEA,Tier 1,1823,1,0,0,28,0,1,48,14,0,0,1,0,27,4803,209,155,858,138,Weekly,24,701
PUB_0599,2024-10-06,Analyst_25,Junior,Macro,Earnings Preview,Portal,Americas,Tier 1,2236,1,9,0,2,0,0,26,19,0,0,0,0,7,2806,0,600,397,589,Daily,10,604
PUB_0600,2024-08-12,Analyst_5,Junior,Commodities,Flash Note,Web,APAC,Tier 3,2456,1,7,0,37,0,1,47,7,1,0,0,0,73,101,0,525,528,562,Weekly,1,262
PUB_0601,2023-07-19,Analyst_26,Junior,Macro,Flash Note,Portal,APAC,Tier 1,1601,1,0,1,34,0,1,33,18,0,0,0,0,88,1133,0,324,258,290,Weekly,25,261
PUB_0602,2024-12-14,Analyst_29,Mid,Fixed Income,Weekly Outlook,Web,APAC,Tier 2,367,1,1,0,23,0,0,63,17,0,0,0,0,46,2581,0,137,724,115,Bi-weekly,8,265
PUB_0603,2024-01-29,Analyst_20,Junior,Credit,Weekly Outlook,Portal,APAC,Tier 2,2652,1,9,0,29,0,1,49,10,1,0,1,0,35,224,0,772,729,821,Monthly,22,828
PUB_0604,2024-05-21,Analyst_1,Junior,Commodities,Flash Note,Email,EMEA,Tier 2,2232,0,5,0,35,1,0,51,17,0,0,0,0,49,1204,745,126,327,125,Weekly,16,229
PUB_0605,2024-02-14,Analyst_9,Junior,Macro,Earnings Preview,Portal,EMEA,Tier 1,664,1,0,0,11,0,0,89,9,0,0,1,0,8,2799,0,126,798,151,Weekly,13,315
PUB_0606,2023-09-07,Analyst_28,Mid,Commodities,Morning Brief,Email,Americas,Tier 2,1120,1,9,0,33,0,0,25,18,0,0,0,0,59,1961,572,491,737,535,Weekly,3,882
PUB_0607,2023-06-01,Analyst_5,Mid,Macro,Morning Brief,Portal,APAC,Tier 1,1702,1,2,1,11,0,0,46,12,0,0,1,0,71,3020,0,589,102,587,Bi-weekly,3,854
PUB_0608,2024-11-02,Analyst_5,Mid,Commodities,Weekly Outlook,Web,EMEA,Tier 3,2690,1,6,0,9,1,0,43,13,0,0,1,0,66,228,0,294,59,316,Daily,24,259
PUB_0609,2024-12-05,Analyst_18,Senior,Commodities,Flash Note,Web,Americas,Tier 2,1246,1,7,0,14,0,0,53,10,0,0,1,0,52,537,0,627,707,637,Weekly,5,780
PUB_0610,2023-01-06,Analyst_9,Senior,Commodities,Morning Brief,Web,Americas,Tier 2,1877,1,3,0,9,0,0,59,15,0,1,1,0,81,4946,0,431,788,463,Bi-weekly,26,1113
PUB_0611,2023-04-20,Analyst_26,Junior,Credit,Earnings Preview,Web,Americas,Tier 3,1677,1,2,0,39,0,1,66,19,0,0,0,0,16,2648,0,766,797,761,Daily,11,417
PUB_0612,2024-03-11,Analyst_6,Senior,Commodities,Weekly Outlook,Web,APAC,Tier 3,1739,1,0,1,3,0,1,98,19,1,0,0,0,52,3229,0,619,513,614,Weekly,7,1036
PUB_0613,2023-08-13,Analyst_4,Senior,Macro,Deep Dive,Web,Americas,Tier 2,1061,0,8,0,29,0,1,94,10,0,0,1,0,27,1321,0,762,803,728,Bi-weekly,21,1152
PUB_0614,2023-06-30,Analyst_22,Junior,Credit,Weekly Outlook,Portal,APAC,Tier 2,640,1,9,0,19,0,0,43,7,0,1,0,1,62,1001,0,786,866,801,Daily,24,595
PUB_0615,2024-12-13,Analyst_28,Managing Director,Equity,Deep Dive,Email,Americas,Tier 2,682,1,5,0,36,1,0,84,13,0,1,1,0,14,3268,1221,191,632,145,Weekly,10,1400
PUB_0616,2024-06-14,Analyst_1,Managing Director,Macro,Weekly Outlook,Portal,Americas,Tier 3,1303,1,5,0,32,0,0,37,19,0,1,0,0,18,4586,0,417,207,420,Weekly,10,1273
PUB_0617,2024-04-20,Analyst_5,Junior,Macro,Flash Note,Portal,Americas,Tier 3,1856,0,8,0,7,0,0,63,7,0,0,0,0,85,4018,0,133,68,98,Weekly,20,383
PUB_0618,2023-02-21,Analyst_1,Mid,Equity,Flash Note,Portal,EMEA,Tier 3,599,1,0,0,28,1,0,95,15,0,0,1,0,69,1167,0,192,104,222,Daily,2,241
PUB_0619,2024-07-24,Analyst_12,Senior,Credit,Flash Note,Email,APAC,Tier 3,438,1,5,0,18,0,1,76,17,0,0,0,0,46,126,861,401,776,441,Monthly,3,1079
PUB_0620,2023-09-13,Analyst_26,Senior,Commodities,Flash Note,Web,Americas,Tier 3,658,0,4,0,5,0,1,47,11,0,0,1,0,70,647,0,594,770,550,Daily,8,719
PUB_0621,2023-05-05,Analyst_26,Junior,Macro,Earnings Preview,Portal,APAC,Tier 2,1135,1,5,0,23,0,1,90,13,0,1,1,0,47,2768,0,201,70,158,Bi-weekly,11,403
PUB_0622,2024-04-12,Analyst_8,Mid,Equity,Earnings Preview,Portal,APAC,Tier 1,1822,1,7,1,22,1,0,42,11,0,1,1,0,72,666,0,207,331,228,Daily,13,425
PUB_0623,2023-05-17,Analyst_19,Mid,Commodities,Deep Dive,Email,Americas,Tier 3,1927,1,4,1,26,0,0,53,9,0,0,1,0,19,803,1497,495,810,531,Weekly,7,958
PUB_0624,2024-04-20,Analyst_11,Mid,Credit,Earnings Preview,Portal,Americas,Tier 3,2282,1,1,0,12,0,1,30,18,0,0,0,0,36,4380,0,702,589,747,Daily,13,720
PUB_0625,2024-11-14,Analyst_1,Senior,Macro,Weekly Outlook,Portal,EMEA,Tier 1,1603,1,1,0,19,0,0,54,9,0,0,1,0,74,3240,0,352,466,383,Daily,2,663
PUB_0626,2024-06-27,Analyst_6,Mid,Commodities,Flash Note,Portal,Americas,Tier 3,2830,1,9,0,1,0,0,61,11,0,0,1,1,1,1690,0,673,857,660,Daily,6,921
PUB_0627,2024-07-26,Analyst_9,Mid,Commodities,Morning Brief,Web,APAC,Tier 2,1208,1,4,0,3,0,0,47,19,0,1,0,0,63,4794,0,705,772,708,Weekly,9,771
PUB_0628,2024-09-01,Analyst_2,Senior,Fixed Income,Morning Brief,Portal,APAC,Tier 2,1434,0,2,0,27,0,0,97,18,0,0,0,0,85,905,0,499,334,524,Weekly,20,636
PUB_0629,2023-11-21,Analyst_5,Junior,Equity,Morning Brief,Web,EMEA,Tier 1,2486,0,9,0,18,1,0,43,9,0,0,1,0,35,3891,0,770,581,734,Daily,25,645
PUB_0630,2024-03-29,Analyst_24,Mid,Commodities,Weekly Outlook,Portal,Americas,Tier 2,1295,1,2,1,30,0,1,27,13,0,1,1,1,4,1457,0,273,581,314,Monthly,2,598
PUB_0631,2024-09-19,Analyst_14,Senior,Credit,Morning Brief,Web,APAC,Tier 3,2782,0,7,1,2,0,1,72,14,0,0,1,0,63,3325,0,92,560,91,Weekly,18,742
PUB_0632,2024-05-31,Analyst_17,Managing Director,Fixed Income,Morning Brief,Email,APAC,Tier 2,2856,1,6,0,5,0,0,91,6,0,1,0,0,6,3718,1211,313,891,318,Weekly,16,1850
PUB_0633,2024-03-12,Analyst_4,Senior,Commodities,Deep Dive,Portal,APAC,Tier 3,2620,1,0,0,29,0,0,23,18,0,0,0,0,69,2226,0,52,445,96,Weekly,25,391
PUB_0634,2024-07-15,Analyst_24,Senior,Commodities,Weekly Outlook,Portal,APAC,Tier 3,2451,1,4,0,33,0,1,24,9,1,0,1,0,21,2560,0,686,169,644,Weekly,12,1104
PUB_0635,2024-04-01,Analyst_3,Junior,Credit,Weekly Outlook,Email,APAC,Tier 3,1537,1,8,0,20,0,0,68,9,1,0,1,0,73,645,1465,317,146,274,Bi-weekly,7,551
PUB_0636,2023-06-12,Analyst_16,Mid,Fixed Income,Morning Brief,Web,Americas,Tier 2,2084,1,3,0,30,0,0,49,7,1,0,0,0,45,2828,0,645,169,613,Weekly,7,612
PUB_0637,2024-05-01,Analyst_15,Senior,Fixed Income,Weekly Outlook,Email,EMEA,Tier 2,464,1,0,0,5,0,0,91,11,0,0,1,0,39,3834,853,65,586,65,Weekly,17,884
PUB_0638,2024-04-05,Analyst_25,Mid,Equity,Deep Dive,Web,Americas,Tier 1,1298,1,7,1,21,1,0,82,8,0,1,0,0,60,2662,0,383,202,404,Weekly,13,664
PUB_0639,2023-09-23,Analyst_12,Mid,Commodities,Deep Dive,Email,EMEA,Tier 3,2867,0,4,0,15,0,1,66,12,0,0,1,0,45,2179,104,513,294,560,Bi-weekly,11,998
PUB_0640,2023-09-11,Analyst_17,Mid,Equity,Flash Note,Portal,APAC,Tier 3,1607,1,1,0,20,0,1,45,18,1,0,0,0,83,2741,0,108,821,114,Daily,6,342
PUB_0641,2024-10-14,Analyst_19,Junior,Fixed Income,Deep Dive,Web,EMEA,Tier 2,2864,1,0,0,8,0,0,76,16,1,0,1,0,27,3214,0,226,565,243,Weekly,29,320
PUB_0642,2023-10-11,Analyst_4,Mid,Equity,Flash Note,Portal,EMEA,Tier 3,956,1,2,0,31,0,0,56,16,0,0,1,0,86,2026,0,112,442,92,Daily,23,139
PUB_0643,2024-06-17,Analyst_15,Mid,Credit,Morning Brief,Portal,EMEA,Tier 2,2960,1,8,0,12,0,0,26,10,1,0,1,0,34,716,0,610,192,562,Weekly,27,630
PUB_0644,2024-05-11,Analyst_17,Mid,Macro,Flash Note,Email,Americas,Tier 3,2511,0,0,1,21,0,0,59,9,0,0,1,0,0,3744,1621,356,553,404,Daily,14,931
PUB_0645,2024-10-03,Analyst_8,Junior,Credit,Flash Note,Portal,Americas,Tier 1,2209,1,3,0,30,0,1,58,10,0,0,1,0,28,1303,0,295,843,327,Monthly,6,459
PUB_0646,2023-09-02,Analyst_20,Managing Director,Fixed Income,Morning Brief,Web,APAC,Tier 3,2346,1,7,0,27,0,1,81,13,0,0,1,0,8,1859,0,338,896,330,Bi-weekly,6,1052
PUB_0647,2023-10-09,Analyst_2,Senior,Credit,Flash Note,Portal,EMEA,Tier 1,2411,1,7,0,26,0,0,97,8,1,0,0,0,8,2665,0,381,269,359,Weekly,2,889
PUB_0648,2024-03-26,Analyst_24,Senior,Fixed Income,Deep Dive,Email,EMEA,Tier 3,1440,1,9,0,33,0,1,72,19,0,0,0,1,21,3274,367,576,888,535,Weekly,22,1649
PUB_0649,2023-03-21,Analyst_26,Senior,Credit,Morning Brief,Email,EMEA,Tier 3,2189,1,7,1,26,1,1,23,12,0,0,1,0,62,3181,1950,304,209,265,Weekly,20,1159
PUB_0650,2024-12-31,Analyst_30,Mid,Commodities,Weekly Outlook,Web,EMEA,Tier 3,566,1,9,0,26,0,1,44,19,0,0,0,1,65,2730,0,653,125,648,Weekly,25,774
PUB_0651,2023-10-20,Analyst_28,Junior,Commodities,Flash Note,Email,APAC,Tier 1,2145,1,7,1,36,0,0,26,11,0,1,1,0,79,3261,514,559,660,538,Weekly,15,839
PUB_0652,2023-08-29,Analyst_22,Senior,Credit,Deep Dive,Portal,Americas,Tier 2,2008,1,3,0,1,0,0,47,17,0,0,0,0,57,4421,0,767,741,810,Daily,28,1295
PUB_0653,2023-10-06,Analyst_17,Senior,Equity,Weekly Outlook,Web,Americas,Tier 2,2593,1,7,0,15,1,1,88,6,0,1,0,0,69,769,0,655,688,686,Monthly,17,1079
PUB_0654,2023-12-10,Analyst_10,Senior,Fixed Income,Morning Brief,Web,EMEA,Tier 2,2742,0,8,0,1,0,0,86,18,0,0,0,0,54,3268,0,786,81,823,Weekly,29,1110
PUB_0655,2023-11-24,Analyst_15,Mid,Commodities,Morning Brief,Web,Americas,Tier 1,1810,1,6,0,11,0,1,39,12,0,1,1,0,12,2221,0,512,826,493,Monthly,8,899
PUB_0656,2024-07-07,Analyst_21,Junior,Fixed Income,Morning Brief,Web,EMEA,Tier 3,775,1,1,0,2,0,1,30,19,0,0,0,0,18,4178,0,248,383,270,Daily,5,349
PUB_0657,2023-03-24,Analyst_1,Mid,Commodities,Deep Dive,Web,APAC,Tier 3,1276,1,8,0,1,0,1,86,18,0,1,0,0,78,4251,0,320,574,316,Weekly,17,698
PUB_0658,2023-05-22,Analyst_2,Mid,Macro,Weekly Outlook,Portal,APAC,Tier 2,1507,1,7,0,31,0,0,26,12,1,0,1,0,32,819,0,795,489,832,Daily,20,796
PUB_0659,2023-06-04,Analyst_16,Senior,Credit,Morning Brief,Web,Americas,Tier 2,1343,1,4,0,16,0,1,42,19,0,0,0,0,73,2700,0,607,401,619,Bi-weekly,1,1030
PUB_0660,2023-08-25,Analyst_28,Senior,Commodities,Deep Dive,Web,EMEA,Tier 2,2260,1,2,0,22,0,0,80,17,0,1,0,0,64,3698,0,113,388,88,Weekly,22,411
PUB_0661,2024-01-28,Analyst_13,Mid,Credit,Earnings Preview,Email,APAC,Tier 3,857,1,6,0,18,0,1,90,6,0,0,0,0,59,4769,788,279,449,231,Bi-weekly,18,1009
PUB_0662,2024-12-11,Analyst_14,Managing Director,Macro,Deep Dive,Web,Americas,Tier 2,1317,1,1,0,17,0,0,53,14,0,0,1,0,11,766,0,298,445,270,Bi-weekly,15,708
PUB_0663,2023-06-06,Analyst_22,Senior,Fixed Income,Earnings Preview,Email,APAC,Tier 3,1905,0,2,0,30,0,0,38,11,0,0,1,0,42,383,1765,295,251,319,Bi-weekly,5,614
PUB_0664,2024-12-24,Analyst_4,Mid,Credit,Weekly Outlook,Portal,APAC,Tier 2,1182,0,8,0,10,0,1,77,17,0,0,0,0,16,4003,0,636,579,659,Bi-weekly,7,1130
PUB_0665,2023-08-08,Analyst_16,Junior,Commodities,Morning Brief,Portal,EMEA,Tier 3,2494,1,3,0,35,0,0,28,7,0,0,0,0,67,3665,0,206,142,205,Bi-weekly,18,173
PUB_0666,2023-03-07,Analyst_23,Junior,Macro,Morning Brief,Portal,Americas,Tier 3,965,0,3,0,21,0,0,67,10,0,0,1,0,28,2334,0,784,841,769,Bi-weekly,6,749
PUB_0667,2024-02-29,Analyst_30,Mid,Commodities,Flash Note,Portal,EMEA,Tier 2,2967,0,2,0,16,0,1,60,18,0,0,0,0,54,4693,0,751,407,713,Weekly,22,1030
PUB_0668,2024-02-22,Analyst_15,Junior,Macro,Morning Brief,Email,Americas,Tier 3,2071,1,4,0,6,0,0,67,16,0,0,1,0,6,1565,282,613,445,591,Bi-weekly,21,614
PUB_0669,2023-12-05,Analyst_3,Junior,Macro,Weekly Outlook,Web,APAC,Tier 1,1163,1,2,0,3,0,1,64,9,0,0,1,0,43,229,0,137,877,124,Monthly,5,348
PUB_0670,2024-07-09,Analyst_29,Mid,Commodities,Deep Dive,Email,EMEA,Tier 3,881,1,8,1,21,0,0,44,12,0,0,1,0,76,4834,306,362,109,388,Weekly,19,1033
PUB_0671,2024-04-22,Analyst_3,Junior,Credit,Weekly Outlook,Portal,EMEA,Tier 2,994,0,2,0,13,0,1,97,13,1,0,1,0,4,2160,0,115,526,154,Monthly,10,585
PUB_0672,2024-03-01,Analyst_11,Managing Director,Fixed Income,Morning Brief,Email,EMEA,Tier 3,1551,1,1,0,18,0,1,44,16,0,1,1,0,59,3772,1811,711,775,744,Daily,15,2105
PUB_0673,2023-03-05,Analyst_20,Junior,Fixed Income,Deep Dive,Portal,EMEA,Tier 3,1910,0,4,0,24,0,0,38,19,0,0,0,0,5,2594,0,69,661,23,Weekly,10,166
PUB_0674,2023-07-31,Analyst_5,Senior,Macro,Weekly Outlook,Web,Americas,Tier 3,1539,1,5,0,27,0,0,58,16,1,0,1,0,6,1092,0,82,50,51,Daily,27,112
PUB_0675,2024-03-06,Analyst_3,Mid,Commodities,Morning Brief,Portal,Americas,Tier 3,2754,1,0,1,4,0,0,98,6,0,0,0,0,45,2221,0,607,604,634,Daily,16,749
PUB_0676,2024-02-03,Analyst_5,Managing Director,Macro,Morning Brief,Web,EMEA,Tier 2,698,1,5,0,22,0,0,99,10,0,0,1,0,56,2684,0,122,360,85,Bi-weekly,12,667
PUB_0677,2024-08-21,Analyst_9,Junior,Fixed Income,Morning Brief,Web,EMEA,Tier 1,2246,1,9,1,24,0,0,46,8,0,0,0,0,53,4296,0,392,217,349,Monthly,18,589
PUB_0678,2024-12-13,Analyst_20,Mid,Macro,Flash Note,Email,Americas,Tier 2,1014,0,2,1,10,0,1,93,6,0,1,0,0,45,2323,457,182,241,179,Bi-weekly,23,711
PUB_0679,2023-01-21,Analyst_21,Managing Director,Macro,Flash Note,Email,Americas,Tier 1,1003,1,3,0,2,0,0,82,17,0,0,0,0,9,4622,1342,104,83,66,Monthly,1,1448
PUB_0680,2024-08-12,Analyst_19,Managing Director,Fixed Income,Flash Note,Email,EMEA,Tier 3,2846,1,5,0,6,1,0,87,8,1,0,0,0,3,3288,1742,110,83,83,Weekly,16,1153
PUB_0681,2024-01-25,Analyst_18,Senior,Credit,Deep Dive,Email,Americas,Tier 2,2014,1,7,0,18,0,1,38,19,0,0,0,0,66,3337,415,569,737,597,Daily,22,1467
PUB_0682,2024-05-03,Analyst_23,Mid,Macro,Weekly Outlook,Web,EMEA,Tier 3,2272,0,8,0,17,1,0,47,11,0,1,1,0,24,4236,0,321,466,335,Weekly,6,698
